 6.63231124e+07  8.77051150e+01  6.63231124e+07 -3.22749555e+01 
 6.89251025e+07  8.76647833e+01  6.89251025e+07 -3.34933527e+01 
 7.16291739e+07  8.76214735e+01  7.16291739e+07 -3.47541123e+01 
 7.44393316e+07  8.75749848e+01  7.44393316e+07 -3.60583110e+01 
 7.73597374e+07  8.75251056e+01  7.73597374e+07 -3.74070108e+01 
 8.03947166e+07  8.74716132e+01  8.03947166e+07 -3.88012543e+01 
 8.35487643e+07  8.74142737e+01  8.35487643e+07 -4.02420593e+01 
 8.68265516e+07  8.73528423e+01  8.68265516e+07 -4.17304133e+01 
 9.02329331e+07  8.72870628e+01  9.02329331e+07 -4.32672673e+01 
 9.37729539e+07  8.72166680e+01  9.37729539e+07 -4.48535305e+01 
 9.74518569e+07  8.71413796e+01  9.74518569e+07 -4.64900630e+01 
 1.01275091e+08  8.70609088e+01  1.01275091e+08 -4.81776702e+01 
 1.05248318e+08  8.69749563e+01  1.05248318e+08 -4.99170958e+01 
 1.09377422e+08  8.68832131e+01  1.09377422e+08 -5.17090154e+01 
 1.13668520e+08  8.67853608e+01  1.13668520e+08 -5.35540304e+01 
 1.18127967e+08  8.66810723e+01  1.18127967e+08 -5.54526611e+01 
 1.22762366e+08  8.65700130e+01  1.22762366e+08 -5.74053417e+01 
 1.27578583e+08  8.64518410e+01  1.27578583e+08 -5.94124138e+01 
 1.32583749e+08  8.63262088e+01  1.32583749e+08 -6.14741220e+01 
 1.37785278e+08  8.61927641e+01  1.37785278e+08 -6.35906092e+01 
 1.43190874e+08  8.60511508e+01  1.43190874e+08 -6.57619128e+01 
 1.48808542e+08  8.59010106e+01  1.48808542e+08 -6.79879619e+01 
 1.54646602e+08  8.57419844e+01  1.54646602e+08 -7.02685748e+01 
 1.60713702e+08  8.55737132e+01  1.60713702e+08 -7.26034583e+01 
 1.67018826e+08  8.53958399e+01  1.67018826e+08 -7.49922068e+01 
 1.73571313e+08  8.52080106e+01  1.73571313e+08 -7.74343038e+01 
 1.80380867e+08  8.50098759e+01  1.80380867e+08 -7.99291231e+01 
 1.87457574e+08  8.48010923e+01  1.87457574e+08 -8.24759317e+01 
 1.94811915e+08  8.45813237e+01  1.94811915e+08 -8.50738932e+01 
 2.02454781e+08  8.43502420e+01  2.02454781e+08 -8.77220728e+01 
 2.10397492e+08  8.41075289e+01  2.10397492e+08 -9.04194417e+01 
 2.18651812e+08  8.38528765e+01  2.18651812e+08 -9.31648839e+01 
 2.27229966e+08  8.35859883e+01  2.27229966e+08 -9.59572020e+01 
 2.36144658e+08  8.33065799e+01  2.36144658e+08 -9.87951244e+01 
 2.45409091e+08  8.30143798e+01  2.45409091e+08 -1.01677312e+02 
 2.55036987e+08  8.27091296e+01  2.55036987e+08 -1.04602367e+02 
 2.65042605e+08  8.23905848e+01  2.65042605e+08 -1.07568838e+02 
 2.75440763e+08  8.20585144e+01  2.75440763e+08 -1.10575231e+02 
 2.86246862e+08  8.17127020e+01  2.86246862e+08 -1.13620011e+02 
 2.97476907e+08  8.13529446e+01  2.97476907e+08 -1.16701616e+02 
 3.09147529e+08  8.09790538e+01  3.09147529e+08 -1.19818459e+02 
 3.21276013e+08  8.05908544e+01  3.21276013e+08 -1.22968937e+02 
 3.33880322e+08  8.01881850e+01  3.33880322e+08 -1.26151436e+02 
 3.46979123e+08  7.97708973e+01  3.46979123e+08 -1.29364336e+02 
 3.60591817e+08  7.93388556e+01  3.60591817e+08 -1.32606019e+02 
 3.74738565e+08  7.88919364e+01  3.74738565e+08 -1.35874874e+02 
 3.89440318e+08  7.84300279e+01  3.89440318e+08 -1.39169295e+02 
 4.04718851e+08  7.79530292e+01  4.04718851e+08 -1.42487694e+02 
 4.20596791e+08  7.74608498e+01  4.20596791e+08 -1.45828498e+02 
 4.37097656e+08  7.69534088e+01  4.37097656e+08 -1.49190153e+02 
 4.54245882e+08  7.64306341e+01  4.54245882e+08 -1.52571127e+02 
 4.72066869e+08  7.58924618e+01  4.72066869e+08 -1.55969908e+02 
 4.90587008e+08  7.53388355e+01  4.90587008e+08 -1.59385008e+02 
 5.09833731e+08  7.47697052e+01  5.09833731e+08 -1.62814960e+02 
 5.29835541e+08  7.41850273e+01  5.29835541e+08 -1.66258319e+02 
 5.50622063e+08  7.35847631e+01  5.50622063e+08 -1.69713656e+02 
 5.72224082e+08  7.29688791e+01  5.72224082e+08 -1.73179561e+02 
 5.94673592e+08  7.23373460e+01  5.94673592e+08 -1.76654633e+02 
 6.18003842e+08  7.16901385e+01  6.18003842e+08  1.79862519e+02 
 6.42249385e+08  7.10272351e+01  6.42249385e+08  1.76373280e+02 
 6.67446130e+08  7.03486181e+01  6.67446130e+08  1.72879040e+02 
 6.93631394e+08  6.96542736e+01  6.93631394e+08  1.69381190e+02 
 7.20843959e+08  6.89441915e+01  7.20843959e+08  1.65881131e+02 
 7.49124128e+08  6.82183665e+01  7.49124128e+08  1.62380281e+02 
 7.78513785e+08  6.74767979e+01  7.78513785e+08  1.58880074e+02 
 8.09056459e+08  6.67194906e+01  8.09056459e+08  1.55381966e+02 
 8.40797383e+08  6.59464558e+01  8.40797383e+08  1.51887437e+02 
 8.73783568e+08  6.51577120e+01  8.73783568e+08  1.48397995e+02 
 9.08063868e+08  6.43532858e+01  9.08063868e+08  1.44915174e+02 
 9.43689053e+08  6.35332128e+01  9.43689053e+08  1.41440537e+02 
 9.80711887e+08  6.26975390e+01  9.80711887e+08  1.37975673e+02 
 1.01918720e+09  6.18463214e+01  1.01918720e+09  1.34522195e+02 
 1.05917198e+09  6.09796295e+01  1.05917198e+09  1.31081738e+02 
 1.10072544e+09  6.00975460e+01  1.10072544e+09  1.27655956e+02 
 1.14390913e+09  5.92001678e+01  1.14390913e+09  1.24246512e+02 
 1.18878701e+09  5.82876071e+01  1.18878701e+09  1.20855079e+02 
 1.23542553e+09  5.73599917e+01  1.23542553e+09  1.17483328e+02 
 1.28389378e+09  5.64174663e+01  1.28389378e+09  1.14132919e+02 
 1.33426353e+09  5.54601926e+01  1.33426353e+09  1.10805500e+02 
 1.38660939e+09  5.44883499e+01  1.38660939e+09  1.07502690e+02 
 1.44100889e+09  5.35021354e+01  1.44100889e+09  1.04226073e+02 
 1.49754259e+09  5.25017642e+01  1.49754259e+09  1.00977190e+02 
 1.55629422e+09  5.14874694e+01  1.55629422e+09  9.77575257e+01 
